user,hora_login,ip_origen,bytes_sent,failed_logins
maria.perez,9.6,151.180.82.50,54011.48,0
juan.rodriguez,7.35,10.0.3.7,49217.03,0
maria.perez,9.26,192.168.1.30,114543.71,2
carlos.lopez,6.3,192.168.1.20,23409.01,1
carlos.lopez,8.49,192.168.1.20,15010.7,0
carlos.lopez,6.59,192.168.1.20,71949.25,1
ana.garcia,10.8,10.0.0.1,3211.31,0
carlos.lopez,6.94,10.0.1.5,13855.97,1
ana.garcia,9.81,192.168.1.10,23829.6,1
carlos.lopez,7.27,10.0.1.5,34225.77,0
juan.rodriguez,6.04,10.0.3.8,219565.54,0
maria.perez,6.79,10.0.2.3,16407.38,1
carlos.lopez,8.01,96.185.128.20,89233.14,0
ana.garcia,10.37,10.0.0.2,20545.14,0
carlos.lopez,10.55,192.168.1.20,26132.01,0
juan.rodriguez,7.79,10.0.3.7,80213.75,0
carlos.lopez,8.09,192.168.1.20,25357.25,0
ana.garcia,8.26,192.168.1.10,50311.75,0
maria.perez,8.83,192.168.1.30,77935.93,0
maria.perez,7.41,55.65.129.211,61675.59,0
carlos.lopez,7.69,32.215.87.214,14353.59,0
carlos.lopez,9.83,10.0.1.6,70139.0,0
maria.perez,9.73,10.0.2.3,62527.09,0
carlos.lopez,6.24,192.168.1.20,30793.55,0
juan.rodriguez,10.87,10.0.3.8,56162.97,0
carlos.lopez,9.71,10.0.1.6,2406.87,0
maria.perez,10.32,10.0.2.4,36513.19,0
ana.garcia,12.12,10.0.0.2,145820.94,0
ana.garcia,8.64,10.0.0.1,27886.13,0
carlos.lopez,7.16,192.168.1.20,53250.15,1
ana.garcia,9.48,192.168.1.10,106186.24,0
ana.garcia,7.62,192.168.1.10,96097.5,0
ana.garcia,8.64,192.168.1.10,26084.93,1
ana.garcia,7.38,10.0.0.1,85763.42,0
carlos.lopez,7.34,192.168.1.20,89461.62,0
juan.rodriguez,9.56,10.0.3.8,183476.72,0
carlos.lopez,8.91,10.0.1.6,5528.48,0
ana.garcia,9.73,10.0.0.2,43846.61,0
juan.rodriguez,11.76,10.0.3.7,31554.66,0
ana.garcia,10.96,10.0.0.2,13718.23,0
ana.garcia,7.67,10.0.0.2,9349.01,0
juan.rodriguez,8.38,10.0.3.8,53411.03,0
carlos.lopez,10.89,10.0.1.6,34195.55,1
juan.rodriguez,11.0,192.168.1.40,198092.51,0
ana.garcia,7.36,10.0.0.2,96060.24,0
juan.rodriguez,10.98,192.168.1.40,3797.02,0
juan.rodriguez,7.89,10.0.3.7,20343.95,1
ana.garcia,8.03,192.168.1.10,11469.26,0
maria.perez,9.03,10.0.2.3,95352.56,0
carlos.lopez,7.23,10.0.1.5,86127.02,0
juan.rodriguez,9.32,10.0.3.7,41504.19,0
carlos.lopez,12.83,10.0.1.6,83515.01,0
carlos.lopez,9.01,10.0.1.5,25054.4,1
carlos.lopez,10.19,10.0.1.5,76145.54,0
carlos.lopez,15.23,192.168.1.20,90051.66,0
maria.perez,10.49,192.168.1.30,6981.24,0
maria.perez,8.91,192.168.1.30,72989.62,1
ana.garcia,6.89,10.0.0.1,192999.54,0
maria.perez,7.06,192.168.1.30,165522.05,0
ana.garcia,9.16,192.168.1.10,2361.11,0
maria.perez,8.35,192.168.1.30,14987.06,0
juan.rodriguez,7.02,10.0.3.8,74715.98,0
carlos.lopez,8.66,10.0.1.5,160067.5,1
ana.garcia,9.27,10.0.0.2,57061.96,0
carlos.lopez,10.07,192.168.1.20,35273.48,1
maria.perez,7.42,192.168.1.30,128528.6,0
juan.rodriguez,8.47,10.0.3.8,34784.09,1
carlos.lopez,9.39,10.0.1.6,147209.59,0
ana.garcia,7.45,192.168.1.10,83014.05,0
carlos.lopez,8.37,10.0.1.5,18216.21,0
maria.perez,8.65,10.0.2.4,12925.65,0
carlos.lopez,8.62,192.168.1.20,25158.58,0
ana.garcia,7.73,192.168.1.10,568.23,0
carlos.lopez,6.16,10.0.1.5,21852.1,0
ana.garcia,9.86,10.0.0.1,13666.94,0
juan.rodriguez,7.8,10.0.3.7,30879.8,1
ana.garcia,11.43,10.0.0.1,27760.15,0
carlos.lopez,7.75,28.232.170.206,57536.43,1
juan.rodriguez,9.11,10.0.3.8,33308.0,1
ana.garcia,9.42,192.168.1.10,30667.43,0
ana.garcia,5.15,21.194.20.117,59257.53,0
juan.rodriguez,8.11,192.168.1.40,3468.41,2
juan.rodriguez,9.37,10.0.3.7,17400.61,0
maria.perez,6.27,167.56.122.143,84887.49,0
carlos.lopez,8.99,10.0.1.5,38403.33,1
ana.garcia,9.66,192.168.1.10,4163.61,2
maria.perez,7.52,10.0.2.4,17143.84,0
maria.perez,7.82,10.0.2.4,4917.28,0
ana.garcia,8.14,10.0.0.1,89869.8,0
carlos.lopez,9.08,10.0.1.5,92666.54,1
maria.perez,8.31,192.168.1.30,5244.58,0
juan.rodriguez,7.7,10.0.3.8,2914.01,0
carlos.lopez,7.01,10.0.1.5,16702.59,0
juan.rodriguez,9.65,10.0.3.7,80029.74,1
carlos.lopez,9.01,10.0.1.5,29848.7,0
ana.garcia,12.83,10.0.0.1,87467.26,0
carlos.lopez,8.9,10.0.1.5,22324.36,0
juan.rodriguez,8.29,10.0.3.8,11770.0,0
maria.perez,7.18,10.0.2.3,2997.99,0
carlos.lopez,9.71,10.0.1.5,159587.76,0
ana.garcia,8.84,192.168.1.10,26328.77,0
ana.garcia,9.23,113.254.47.209,8008.59,0
juan.rodriguez,6.83,10.0.3.7,13447.32,0
ana.garcia,7.65,192.168.1.10,31915.65,1
maria.perez,9.18,192.168.1.30,66877.52,0
juan.rodriguez,10.34,10.0.3.8,26568.86,0
ana.garcia,9.37,10.0.0.2,40698.74,0
maria.perez,12.03,192.168.1.30,71774.41,0
ana.garcia,8.52,192.168.1.10,5214.11,0
ana.garcia,12.23,10.0.0.1,88100.61,0
ana.garcia,12.16,10.0.0.2,38122.74,1
carlos.lopez,8.61,10.0.1.6,21338.85,0
ana.garcia,10.63,192.168.1.10,63496.09,0
ana.garcia,9.86,10.0.0.1,14408.88,0
carlos.lopez,6.61,10.0.1.5,10759.08,0
maria.perez,9.15,10.0.2.3,54239.59,1
carlos.lopez,7.65,10.0.1.6,52896.38,0
ana.garcia,8.79,10.0.0.1,6064.02,0
juan.rodriguez,7.97,192.168.1.40,48680.19,0
carlos.lopez,8.31,192.168.1.20,28914.92,0
ana.garcia,9.79,192.168.1.10,1420.23,0
carlos.lopez,11.32,192.168.1.20,68936.2,0
maria.perez,9.8,19.90.174.178,121509.04,1
ana.garcia,13.29,192.168.1.10,33428.19,0
juan.rodriguez,8.47,10.0.3.8,67978.58,0
maria.perez,9.03,192.168.1.30,2568.09,1
ana.garcia,9.08,192.168.1.10,25671.97,0
juan.rodriguez,6.33,10.0.3.8,7608.4,0
maria.perez,8.4,10.0.2.3,100255.48,0
ana.garcia,8.55,10.0.0.2,24252.26,1
maria.perez,9.42,192.168.1.30,112956.03,1
ana.garcia,9.09,10.0.0.1,110660.82,1
maria.perez,10.45,10.0.2.4,5193.53,0
ana.garcia,8.68,236.11.105.52,9640.15,0
maria.perez,8.92,10.0.2.4,3504.12,0
ana.garcia,9.69,192.168.1.10,102352.26,0
carlos.lopez,7.17,10.0.1.5,3486.81,1
ana.garcia,5.87,10.0.0.2,27305.35,0
juan.rodriguez,9.38,10.0.3.8,50205.82,0
maria.perez,7.41,10.0.2.3,24856.38,0
ana.garcia,9.23,10.0.0.1,25572.34,0
ana.garcia,4.54,10.0.0.2,81466.64,0
juan.rodriguez,8.6,39.254.60.185,137975.63,0
juan.rodriguez,10.69,10.0.3.8,105075.67,0
carlos.lopez,7.97,54.14.79.135,28513.82,0
maria.perez,9.28,252.199.55.54,7404.63,1
maria.perez,8.3,10.0.2.4,35433.74,0
ana.garcia,6.59,10.0.0.2,98898.21,0
carlos.lopez,9.58,10.0.1.5,36392.34,0
maria.perez,7.84,10.0.2.4,13844.78,0
juan.rodriguez,9.05,10.0.3.8,4000.59,0
ana.garcia,12.12,10.0.0.2,117640.88,0
maria.perez,9.43,224.185.137.135,2623.47,0
maria.perez,9.32,10.0.2.4,52279.17,1
juan.rodriguez,9.21,192.168.1.40,32327.38,0
juan.rodriguez,9.31,10.0.3.7,434.13,0
juan.rodriguez,9.88,10.0.3.7,24271.42,1
ana.garcia,10.57,192.168.1.10,4487.11,0
juan.rodriguez,8.16,10.0.3.8,122857.93,0
juan.rodriguez,10.91,10.0.3.7,182857.87,0
maria.perez,7.05,192.168.1.30,56044.79,0
carlos.lopez,8.07,192.168.1.20,19023.91,0
carlos.lopez,8.86,192.168.1.20,44520.51,0
juan.rodriguez,7.42,10.0.3.7,69604.32,0
carlos.lopez,10.38,10.0.1.5,16944.44,0
juan.rodriguez,11.25,10.0.3.7,10058.3,0
juan.rodriguez,7.09,192.168.1.40,17662.56,0
juan.rodriguez,12.36,192.168.1.40,26317.95,0
juan.rodriguez,6.74,192.168.1.40,1349.84,0
juan.rodriguez,8.58,209.16.116.97,25532.01,0
carlos.lopez,6.26,10.0.1.5,131614.26,0
ana.garcia,8.28,192.168.1.10,26444.73,0
maria.perez,9.13,10.0.2.4,23359.27,0
carlos.lopez,5.92,10.0.1.5,7179.84,0
carlos.lopez,8.38,10.0.1.6,46426.82,0
juan.rodriguez,8.26,10.0.3.8,54780.79,0
ana.garcia,8.11,10.0.0.1,16214.34,0
carlos.lopez,10.85,10.0.1.5,92210.42,0
maria.perez,9.99,10.0.2.3,5182.89,0
ana.garcia,8.89,10.0.0.1,14392.38,0
ana.garcia,9.8,192.168.1.10,41915.02,1
maria.perez,8.57,192.168.1.30,6354.39,0
maria.perez,11.01,10.0.2.3,39229.27,0
juan.rodriguez,8.12,10.0.3.8,12967.45,0
juan.rodriguez,9.5,10.0.3.7,27549.03,0
ana.garcia,7.91,89.71.18.120,7165.0,0
ana.garcia,8.98,10.0.0.2,15287.38,0
carlos.lopez,9.09,10.0.1.6,7484.68,1
juan.rodriguez,9.2,10.0.3.8,39791.05,0
maria.perez,9.21,10.0.2.4,82634.57,1
ana.garcia,9.02,10.0.0.1,169007.47,0
ana.garcia,8.46,192.168.1.10,1478.66,0
juan.rodriguez,7.76,10.0.3.7,81562.11,0
maria.perez,10.04,192.168.1.30,112252.02,0
carlos.lopez,6.97,192.168.1.20,18648.39,0
ana.garcia,7.9,192.168.1.10,50848.88,0
ana.garcia,10.36,10.0.0.1,74507.68,0
ana.garcia,7.22,10.0.0.2,88761.77,0
carlos.lopez,9.28,10.0.1.6,27532.15,0
juan.rodriguez,9.28,10.0.3.8,4803.59,0
ana.garcia,9.85,10.0.0.1,47302.32,1
ana.garcia,7.61,192.168.1.10,77405.33,0
maria.perez,10.42,10.0.2.4,11646.52,1
maria.perez,9.25,192.168.1.30,10062.33,0
carlos.lopez,9.6,10.0.1.5,20352.41,1
juan.rodriguez,8.59,10.0.3.7,32880.73,1
ana.garcia,9.13,10.0.0.1,29775.8,1
maria.perez,8.85,10.0.2.4,9798.43,0
ana.garcia,10.78,10.0.0.2,88664.37,0
ana.garcia,6.42,192.168.1.10,56175.97,0
ana.garcia,5.8,10.0.0.2,44161.33,0
juan.rodriguez,9.26,10.0.3.7,38536.44,0
juan.rodriguez,7.7,10.0.3.7,49857.69,0
juan.rodriguez,11.71,10.0.3.7,16223.46,0
carlos.lopez,8.15,192.168.1.20,64047.55,2
ana.garcia,7.08,192.168.1.10,91195.33,0
ana.garcia,7.69,10.0.0.1,14244.19,1
juan.rodriguez,7.3,104.45.34.148,11553.03,2
maria.perez,9.83,10.0.2.4,37070.51,0
carlos.lopez,10.02,192.168.1.20,880.4,0
carlos.lopez,9.44,10.0.1.6,44245.05,0
ana.garcia,10.26,10.0.0.1,6861.34,0
carlos.lopez,9.47,10.0.1.6,1365.56,0
juan.rodriguez,7.39,192.168.1.40,22885.28,0
maria.perez,9.39,10.0.2.3,27546.17,0
carlos.lopez,6.51,192.168.1.20,89938.75,1
ana.garcia,9.87,10.0.0.1,169730.96,0
juan.rodriguez,8.6,10.0.3.7,83497.21,2
ana.garcia,10.22,10.0.0.2,10026.94,0
ana.garcia,6.6,196.215.196.75,59344.0,0
maria.perez,8.64,10.0.2.3,38241.15,1
juan.rodriguez,11.57,10.0.3.7,4368.55,0
ana.garcia,9.27,10.0.0.1,4956.07,1
maria.perez,4.58,10.0.2.4,45399.69,1
maria.perez,8.16,10.0.2.3,32709.61,0
maria.perez,10.23,157.252.38.56,60401.67,0
ana.garcia,9.64,192.168.1.10,87345.11,0
juan.rodriguez,9.1,10.0.3.7,72931.51,1
ana.garcia,8.59,10.0.0.2,13095.69,0
ana.garcia,8.62,10.0.0.2,29298.56,1
carlos.lopez,8.71,10.0.1.6,121353.91,0
ana.garcia,12.54,16.216.12.82,4396.8,1
juan.rodriguez,7.37,192.168.1.40,15272.48,0
juan.rodriguez,8.73,10.0.3.8,52076.38,0
ana.garcia,6.84,10.0.0.1,13862.39,1
maria.perez,7.45,192.168.1.30,79556.99,0
juan.rodriguez,8.87,74.1.128.152,13014.05,0
juan.rodriguez,8.47,131.46.49.52,78073.08,0
juan.rodriguez,9.83,10.0.3.8,85731.57,0
carlos.lopez,11.8,10.0.1.6,60994.7,0
carlos.lopez,8.67,10.0.1.5,74663.35,0
ana.garcia,10.12,10.0.0.2,31574.22,0
juan.rodriguez,9.11,10.0.3.8,20130.97,0
maria.perez,8.57,61.208.77.31,25662.32,2
carlos.lopez,11.25,10.0.1.5,76625.04,0
juan.rodriguez,11.02,10.0.3.8,41066.98,0
ana.garcia,8.63,10.0.0.2,3042.35,0
juan.rodriguez,8.31,10.0.3.7,29071.97,0
ana.garcia,6.49,192.168.1.10,47220.5,0
maria.perez,8.44,10.0.2.3,4685.62,0
maria.perez,10.1,10.0.2.3,202841.22,0
ana.garcia,8.85,10.0.0.2,40534.37,0
juan.rodriguez,7.86,10.0.3.7,81372.92,0
carlos.lopez,10.06,10.0.1.5,21120.46,0
juan.rodriguez,11.44,84.67.213.59,6970.47,0
maria.perez,8.67,10.0.2.4,244300.71,0
juan.rodriguez,10.71,10.0.3.8,2201.84,0
ana.garcia,11.58,10.0.0.2,334.12,0
maria.perez,8.95,10.0.2.3,23164.62,1
juan.rodriguez,6.42,25.129.119.77,48699.52,2
ana.garcia,10.93,88.19.16.38,30909.16,0
ana.garcia,8.47,10.0.0.2,8926.85,0
juan.rodriguez,8.51,10.0.3.8,187096.8,0
maria.perez,10.08,192.168.1.30,68229.63,1
ana.garcia,8.22,10.0.0.2,6458.75,0
ana.garcia,6.13,10.0.0.1,145963.89,0
juan.rodriguez,8.24,192.168.1.40,22660.45,0
ana.garcia,10.67,10.0.0.2,20322.73,1
maria.perez,6.88,10.0.2.4,50990.86,0
carlos.lopez,8.32,10.0.1.6,17858.92,0
juan.rodriguez,9.51,10.0.3.7,89952.74,0
maria.perez,11.22,192.168.1.30,185866.89,0
juan.rodriguez,7.03,10.0.3.8,4073.01,0
carlos.lopez,8.53,213.96.137.229,9156.37,0
maria.perez,9.38,210.238.254.51,74238.63,0
ana.garcia,6.93,10.0.0.2,79028.44,0
juan.rodriguez,11.47,131.13.28.96,23103.78,1
ana.garcia,8.92,192.168.1.10,18315.87,0
juan.rodriguez,7.24,192.168.1.40,18486.61,0
maria.perez,8.74,10.0.2.3,47547.43,1
maria.perez,10.55,192.168.1.30,3862.04,0
ana.garcia,10.08,10.0.0.1,46098.9,0
carlos.lopez,7.42,192.168.1.20,99585.82,0
ana.garcia,11.86,10.0.0.2,26542.15,0
ana.garcia,11.84,192.168.1.10,34497.64,1
juan.rodriguez,10.92,10.0.3.7,19814.95,0
carlos.lopez,7.53,192.168.1.20,191919.97,0
carlos.lopez,7.93,192.168.1.20,80639.75,1
maria.perez,8.6,10.0.2.3,23056.02,0
ana.garcia,9.62,192.168.1.10,187457.31,0
carlos.lopez,8.34,192.168.1.20,28198.58,0
carlos.lopez,9.92,192.168.1.20,67436.56,0
juan.rodriguez,8.63,192.168.1.40,41346.25,0
maria.perez,8.42,192.168.1.30,23964.34,0
maria.perez,4.46,192.168.1.30,25767.94,0
maria.perez,5.5,192.168.1.30,64282.89,0
ana.garcia,8.05,10.0.0.1,126199.28,0
carlos.lopez,9.86,42.245.14.59,80363.9,0
ana.garcia,8.68,192.168.1.10,11615.14,0
ana.garcia,6.77,10.0.0.1,3261.46,1
maria.perez,7.8,10.0.2.3,4664.19,0
juan.rodriguez,10.04,10.0.3.8,96457.97,0
maria.perez,9.33,10.0.2.4,5118.14,1
juan.rodriguez,8.84,192.168.1.40,132.15,1
carlos.lopez,9.55,248.50.246.242,6123.14,0
maria.perez,11.32,192.168.1.30,20194.02,0
carlos.lopez,9.27,192.168.1.20,54455.87,2
maria.perez,9.93,227.45.153.39,9452.27,0
carlos.lopez,9.19,192.168.1.20,6511.35,0
juan.rodriguez,10.02,10.0.3.7,6862.58,0
juan.rodriguez,9.45,6.56.168.35,207027.16,0
maria.perez,7.9,192.168.1.30,52020.69,0
carlos.lopez,7.85,10.0.1.6,15200.6,1
carlos.lopez,7.52,10.0.1.5,21428.2,0
ana.garcia,8.38,10.0.0.2,9154.61,0
juan.rodriguez,6.41,192.168.1.40,46225.97,0
juan.rodriguez,10.93,10.0.3.8,5951.9,0
ana.garcia,11.24,192.168.1.10,29474.89,1
ana.garcia,7.35,10.0.0.1,153635.06,0
carlos.lopez,9.33,192.168.1.20,53244.45,2
ana.garcia,7.81,10.0.0.2,8336.44,0
juan.rodriguez,10.38,10.0.3.7,49758.26,0
maria.perez,8.11,10.0.2.4,86255.81,1
juan.rodriguez,12.41,10.0.3.8,44764.68,0
juan.rodriguez,11.86,10.0.3.7,10650.98,0
ana.garcia,7.81,10.0.0.1,9674.55,0
carlos.lopez,12.02,192.168.1.20,4545.99,0
juan.rodriguez,8.31,192.168.1.40,28289.19,0
carlos.lopez,5.8,10.0.1.6,16971.23,1
carlos.lopez,7.64,10.0.1.5,93597.9,0
juan.rodriguez,11.1,211.111.229.89,18181.9,1
maria.perez,9.79,10.0.2.3,15618.53,1
carlos.lopez,9.22,10.0.1.6,116123.1,0
ana.garcia,9.92,192.168.1.10,35751.43,0
carlos.lopez,6.83,10.0.1.6,7687.69,1
ana.garcia,10.07,10.0.0.2,55332.45,0
carlos.lopez,10.62,192.168.1.20,46149.04,0
juan.rodriguez,8.72,10.0.3.7,6305.37,0
carlos.lopez,9.99,10.0.1.6,85622.57,1
carlos.lopez,9.86,10.0.1.6,21271.7,0
maria.perez,8.61,192.168.1.30,15865.99,1
ana.garcia,7.86,192.168.1.10,61719.87,0
carlos.lopez,9.54,10.0.1.5,83372.57,1
maria.perez,10.99,10.0.2.4,49794.36,0
carlos.lopez,8.48,192.168.1.20,13505.0,0
carlos.lopez,8.93,192.168.1.20,187314.72,0
maria.perez,9.88,10.0.2.3,46482.44,1
maria.perez,8.81,10.0.2.3,67665.74,0
ana.garcia,7.72,10.0.0.2,8054.77,0
juan.rodriguez,11.37,192.168.1.40,8739.98,1
juan.rodriguez,6.74,229.125.42.39,9211.69,2
carlos.lopez,7.08,192.168.1.20,71349.35,0
ana.garcia,9.87,220.31.102.135,30125.38,0
maria.perez,7.9,10.0.2.3,48983.48,0
carlos.lopez,8.31,10.0.1.6,46024.41,0
ana.garcia,7.98,10.0.0.1,27710.47,1
ana.garcia,10.96,192.168.1.10,25910.71,0
juan.rodriguez,9.24,10.0.3.8,37530.85,0
ana.garcia,9.43,192.168.1.10,288.99,0
maria.perez,12.81,10.0.2.4,150339.44,0
maria.perez,10.6,10.0.2.4,49126.88,0
ana.garcia,9.67,10.0.0.1,84007.41,0
maria.perez,9.55,10.0.2.3,180677.49,0
juan.rodriguez,8.98,192.168.1.40,59463.02,0
carlos.lopez,10.3,10.0.1.6,28946.85,0
juan.rodriguez,7.46,192.168.1.40,66166.8,0
carlos.lopez,10.22,192.168.1.20,153495.16,0
ana.garcia,9.26,10.0.0.1,2173.05,0
carlos.lopez,8.5,192.168.1.20,39338.67,1
juan.rodriguez,6.19,192.168.1.40,32281.12,0
ana.garcia,9.11,10.0.0.1,30186.13,1
juan.rodriguez,7.21,10.0.3.8,30532.16,1
juan.rodriguez,9.57,192.168.1.40,43531.56,0
ana.garcia,8.96,181.147.53.41,42281.45,1
ana.garcia,6.84,192.168.1.10,61499.91,0
ana.garcia,8.63,10.0.0.1,14075.73,0
carlos.lopez,7.45,10.0.1.5,710.82,0
carlos.lopez,5.73,192.168.1.20,5644.78,0
ana.garcia,10.85,10.0.0.1,77159.35,0
ana.garcia,12.94,192.168.1.10,19187.71,0
ana.garcia,10.75,137.41.190.52,8181.73,1
ana.garcia,8.45,10.0.0.2,24271.28,0
ana.garcia,9.36,10.0.0.1,193142.06,1
ana.garcia,6.53,192.168.1.10,2172.74,1
carlos.lopez,9.56,10.0.1.6,74967.16,1
carlos.lopez,7.87,10.0.1.6,69715.51,0
maria.perez,12.65,10.0.2.4,169530.84,1
juan.rodriguez,10.21,10.0.3.7,23457.09,1
maria.perez,5.67,74.101.109.198,21759.9,0
ana.garcia,9.4,10.0.0.2,112130.02,0
carlos.lopez,9.62,192.168.1.20,36582.45,1
carlos.lopez,9.65,192.168.1.20,37310.06,0
juan.rodriguez,10.73,10.0.3.7,43798.73,1
maria.perez,9.14,10.0.2.4,34485.02,0
maria.perez,9.36,192.168.1.30,56771.88,0
carlos.lopez,8.74,10.0.1.6,3348.49,0
maria.perez,9.55,10.0.2.3,60182.65,0
carlos.lopez,7.75,10.0.1.6,3584.91,0
ana.garcia,7.41,107.24.180.179,42584.66,0
juan.rodriguez,9.54,10.0.3.8,115471.2,0
ana.garcia,5.96,205.173.78.9,499.33,0
juan.rodriguez,10.53,10.0.3.8,699.21,0
carlos.lopez,7.93,192.168.1.20,5066.53,1
juan.rodriguez,8.22,192.168.1.40,79148.26,0
ana.garcia,5.83,10.0.0.2,58030.82,0
ana.garcia,8.96,192.168.1.10,63969.27,0
carlos.lopez,11.56,10.0.1.5,10672.86,0
maria.perez,12.94,10.0.2.3,66318.65,0
juan.rodriguez,8.36,10.0.3.8,129682.0,0
maria.perez,9.51,10.0.2.4,144189.45,1
carlos.lopez,8.39,192.168.1.20,97063.97,0
carlos.lopez,10.37,10.0.1.6,10689.17,0
carlos.lopez,10.35,130.229.89.177,21351.17,2
maria.perez,9.45,10.0.2.4,20944.29,0
juan.rodriguez,8.23,10.0.3.8,239438.11,0
maria.perez,8.17,130.226.105.138,4331.37,0
carlos.lopez,7.34,10.0.1.5,7807.39,1
juan.rodriguez,8.12,10.0.3.8,109096.85,1
carlos.lopez,7.82,198.170.4.131,51030.45,0
ana.garcia,11.5,192.168.1.10,96674.89,0
juan.rodriguez,8.86,10.0.3.8,75508.74,0
maria.perez,9.3,192.168.1.30,45696.63,0
maria.perez,7.35,10.0.2.3,66476.42,0
juan.rodriguez,10.81,241.48.201.246,123811.61,1
juan.rodriguez,6.46,10.0.3.8,13912.43,1
juan.rodriguez,9.02,10.0.3.8,27372.15,0
juan.rodriguez,10.57,10.0.3.7,57723.79,0
juan.rodriguez,8.74,192.168.1.40,30906.03,0
ana.garcia,10.67,80.231.243.153,9651.61,1
carlos.lopez,8.97,192.168.1.20,40412.96,0
carlos.lopez,10.67,10.0.1.5,37168.77,0
maria.perez,8.43,10.0.2.3,78969.11,0
juan.rodriguez,9.81,192.168.1.40,3422.51,1
maria.perez,7.93,192.168.1.30,175414.19,0
maria.perez,6.46,192.168.1.30,27163.21,0
maria.perez,10.8,10.0.2.3,49386.5,0
ana.garcia,8.91,192.168.1.10,87689.43,0
juan.rodriguez,6.43,192.168.1.40,41290.31,0
ana.garcia,6.86,10.0.0.1,71437.94,1
ana.garcia,7.9,192.168.1.10,47758.4,0
maria.perez,7.93,192.168.1.30,29795.15,0
juan.rodriguez,10.02,78.139.212.32,1614.87,0
carlos.lopez,8.97,192.168.1.20,20909.53,0
ana.garcia,9.04,10.0.0.2,27780.54,1
carlos.lopez,9.31,10.0.1.6,114548.5,0
maria.perez,8.07,10.0.2.3,49972.97,0
carlos.lopez,8.32,10.0.1.6,3652.47,0
carlos.lopez,8.97,10.0.1.6,1752.38,0
carlos.lopez,10.87,10.0.1.5,28805.75,1
carlos.lopez,9.32,10.0.1.5,16734.39,1
juan.rodriguez,11.25,10.0.3.8,83426.38,1
juan.rodriguez,8.83,10.0.3.7,44775.0,1
carlos.lopez,12.5,10.0.1.5,2344.52,1
carlos.lopez,7.81,192.168.1.20,10003.93,0
carlos.lopez,7.87,10.0.1.6,12726.12,0
juan.rodriguez,9.47,10.0.3.8,132980.76,1
juan.rodriguez,13.02,10.0.3.8,128945.82,0
maria.perez,9.76,10.0.2.3,158913.89,1
ana.garcia,8.7,10.0.0.1,25192.57,1
juan.rodriguez,10.68,234.13.238.103,122312.56,1
carlos.lopez,8.06,192.168.1.20,191786.98,1
juan.rodriguez,10.46,10.0.3.7,182375.22,0
juan.rodriguez,11.74,192.168.1.40,62274.75,0
juan.rodriguez,6.56,10.0.3.7,90175.84,0
carlos.lopez,5.87,10.0.1.5,69955.91,0
ana.garcia,8.55,192.168.1.10,24034.07,0
juan.rodriguez,7.31,192.168.1.40,34607.08,2
maria.perez,7.0,49.55.152.146,53801.62,1
maria.perez,8.84,192.168.1.30,114735.93,0
juan.rodriguez,6.55,10.0.3.8,5707.25,0
maria.perez,7.94,10.0.2.4,52039.68,0
juan.rodriguez,9.31,10.0.3.8,81837.86,1
carlos.lopez,6.86,192.168.1.20,45110.86,0
carlos.lopez,10.31,10.0.1.6,19095.68,0
juan.rodriguez,7.97,166.149.94.162,1219.48,0
ana.garcia,10.97,10.0.0.1,47210.71,0
maria.perez,9.25,10.0.2.4,84958.5,0
ana.garcia,11.86,10.0.0.1,22536.21,1
juan.rodriguez,7.59,10.0.3.8,71550.17,0
carlos.lopez,8.18,10.0.1.5,93843.03,1
carlos.lopez,9.77,161.240.204.142,113155.35,0
juan.rodriguez,10.49,192.168.1.40,76388.79,0
maria.perez,11.08,10.0.2.3,28694.99,0
maria.perez,10.16,10.0.2.4,13646.22,1
carlos.lopez,6.85,10.0.1.6,53842.87,0
carlos.lopez,10.77,10.0.1.5,65761.92,0
maria.perez,9.01,10.0.2.4,50154.51,0
juan.rodriguez,10.21,192.168.1.40,3585.63,0
carlos.lopez,8.54,192.168.1.20,16454.46,0
juan.rodriguez,7.49,10.0.3.8,61510.34,0
maria.perez,6.07,192.168.1.30,135679.02,0
carlos.lopez,8.38,246.50.115.60,16915.5,0
maria.perez,7.44,10.0.2.3,29484.32,1
juan.rodriguez,7.48,10.0.3.8,5485.84,0
carlos.lopez,8.83,10.0.1.6,229607.42,2
ana.garcia,9.38,192.168.1.10,146222.82,1
maria.perez,9.03,192.168.1.30,2446.9,0
ana.garcia,10.25,192.168.1.10,99561.73,3
juan.rodriguez,10.5,163.162.32.55,35156.66,0
ana.garcia,10.16,21.125.241.141,7208.01,0
maria.perez,9.81,10.0.2.3,24259.37,0
juan.rodriguez,9.73,10.0.3.8,15913.35,0
maria.perez,7.94,192.168.1.30,11710.7,0
juan.rodriguez,7.44,10.0.3.7,27710.8,1
ana.garcia,8.84,192.168.1.10,54414.24,0
ana.garcia,7.65,192.168.1.10,1815.91,1
juan.rodriguez,5.59,10.0.3.8,58371.88,0
ana.garcia,7.58,192.168.1.10,71241.83,0
juan.rodriguez,6.6,10.0.3.8,85045.34,0
juan.rodriguez,9.8,10.0.3.8,43087.63,0
juan.rodriguez,8.38,192.168.1.40,36490.61,0
carlos.lopez,8.34,10.0.1.5,2612.66,0
juan.rodriguez,10.96,10.0.3.8,73310.39,0
juan.rodriguez,7.77,192.168.1.40,23146.53,1
maria.perez,8.5,10.0.2.3,34414.39,0
juan.rodriguez,8.12,10.0.3.8,135453.17,0
